Urban flood risk mapping using data-driven geospatial techniques for a flood-prone case area in Iran,"In an effort to improve tools for effective flood risk assessment, we applied machine learning algorithms to predict flood-prone areas in Amol city (Iran), a site with recent floods (2017-2018). An ensemble approach was then implemented to predict hazard probabilities using the best machine learning algorithms (boosted regression tree, multivariate adaptive regression spline, generalized linear model, and generalized additive model) based on a receiver operator characteristic-area under the curve (ROC-AUC) assessment. The algorithms were all trained and tested on 92 randomly selected points, information from a flood inundation survey, and geospatial predictor variables (precipitation, land use, elevation, slope percent, curve number, distance to river, distance to channel, and depth to groundwater). The ensemble model had 0.925 and 0.892 accuracy for training and testing data, respectively. We then created a vulnerability map from data on building density, building age, population density, and socio-economic conditions and assessed risk as a product of hazard and vulnerability. The results indicated that distance to channel, land use, and runoff generation were the most important factors associated with flood hazard, while population density and building density were the most important factors determining vulnerability. Areas of highest and lowest flood risks were identified, leading to recommendations on where to implement flood risk reduction measures to guide flood governance in Amol city."
Learning a Planning Domain Model From Natural Language Process Manuals,"Artificial intelligence planning techniques have been widely used in many applications. A big challenge is to automate a planning model, especially for planning applications based on natural language (NL) input. This requires the analysis and understanding of NL text and a general learning technique does not exist in real-world applications. In this article, we investigate an intelligent planning technique for natural disaster management, e.g. typhoon contingency plan generation, through natural language process manuals. A planning model is to optimise management operations when a disaster occurs in a short time. Instead of manually building the planning model, we aim to automate the planning model generation by extracting disaster management-related content through NL processing (NLP) techniques. The learning input comes from the published documents that describe the operational process of preventing potential loss in the typhoon management. We adopt a classical planning model, namely planning domain definition language (PDDL), in the typhoon contingency plan generation. We propose a novel framework of FPTCP, which stands for a Framework of Planning Typhoon Contingency Plan, for learning a domain model of PDDL from NL text. We adapt NLP techniques to construct a ternary template of sentences of NL inputs from which actions and their objects are extracted to build a domain model. We also develop a comprehensive suite of user interaction components and facilitate the involvement of users in order to improve the learned domain models. The user interaction is to remove semantic duplicates of NL objects such that the users can select model-generated actions and predicates to better fit the PDDL domain model. We detail the implementation steps of the proposed FPTCP and evaluate its performance on real-world typhoon datasets. In addition, we compare FPTCP with two state-of-the-art approaches in applications of narrative generation, and discuss its capability and limitations."
"A Machine Learning Ensemble Approach Based on Random Forest and Radial Basis Function Neural Network for Risk Evaluation of Regional Flood Disaster: A Case Study of the Yangtze River Delta, China","The Yangtze River Delta (YRD) is one of the most developed regions in China. This is also a flood-prone area where flood disasters are frequently experienced; the situations between the people-land nexus and the people-water nexus are very complicated. Therefore, the accurate assessment of flood risk is of great significance to regional development. The paper took the YRD urban agglomeration as the research case. The driving force, pressure, state, impact and response (DPSIR) conceptual framework was established to analyze the indexes of flood disasters. The random forest (RF) algorithm was used to screen important indexes of floods risk, and a risk assessment model based on the radial basis function (RBF) neural network was constructed to evaluate the flood risk level in this region from 2009 to 2018. The risk map showed the I-V level of flood risk in the YRD urban agglomeration from 2016 to 2018 by using the geographic information system (GIS). Further analysis indicated that the indexes such as flood season rainfall, urban impervious area ratio, gross domestic product (GDP) per square kilometer of land, water area ratio, population density and emergency rescue capacity of public administration departments have important influence on flood risk. The flood risk has been increasing in the YRD urban agglomeration during the past ten years under the urbanization background, and economic development status showed a significant positive correlation with flood risks. In addition, there were serious differences in the rising rate of flood risks and the status quo among provinces. There are still a few cities that have stabilized at a better flood-risk level through urban flood control measures from 2016 to 2018. These results were basically in line with the actual situation, which validated the effectiveness of the model. Finally, countermeasures and suggestions for reducing the urban flood risk in the YRD region were proposed, in order to provide decision support for flood control, disaster reduction and emergency management in the YRD region."
Predicting global patterns of long-term climate change from short-term simulations using machine learning,"Understanding and estimating regional climate change under different anthropogenic emission scenarios is pivotal for informing societal adaptation and mitigation measures. However, the high computational complexity of state-of-the-art climate models remains a central bottleneck in this endeavour. Here we introduce a machine learning approach, which utilises a unique dataset of existing climate model simulations to learn relationships between short-term and long-term temperature responses to different climate forcing scenarios. This approach not only has the potential to accelerate climate change projections by reducing the costs of scenario computations, but also helps uncover early indicators of modelled long-term climate responses, which is of relevance to climate change detection, predictability, and attribution. Our results highlight challenges and opportunities for data-driven climate modelling, especially concerning the incorporation of even larger model datasets in the future. We therefore encourage extensive data sharing among research institutes to build ever more powerful climate response emulators, and thus to enable faster climate change projections. © 2020, CROWN."
SEGMENTATION OF 3D POINT CLOUDS DATA TO ANALYZE ENVIRONMENTAL ADAPTATIONS IN SORGHUM,"Annotation: Climate change and varied precipitation patterns are threatening the sustainability of food production in India. Our challenge is to develop novel technologies that allow crop production to be observed or analyzed in the face of declining water availability. International Crops Research Institute for the Semi-Arid Tropics ( ICRISAT) is one of the leading institutes that pave the way for further progress in this area by using up-to-date technologies. The imaging platform they use produces the opportunity for analyzing critical features for drought adaptation and harnesses crop genetics for the breeding of improved varieties. This study introduces the software tool which facilitates the analysis of the 3D point clouds data collected by the ICRISAT. Thanks to the software tool developed, the 3D crop data segments from the tray, soil and the noise data. When the outputs are examined in detail, it is clearly seen that the separation process has been carried out successfully. Thus, the first step to produce more consistent data analysis results by using state of art machine learning algorithms has been fulfilled."
Incorporating machine learning with biophysical model can improve the evaluation of climate extremes impacts on wheat yield in south-eastern Australia,"Accurately assessing the impacts of extreme climate events (ECEs) on crop yield can help develop effective agronomic practices to deal with climate change impacts. Process-based crop models are useful tools to evaluate climate change impacts on crop productivity but are usually limited in modelling the effects of ECEs due to over-simplification or vague description of certain process and uncertainties in parameterization. In this study, we firstly developed a hybrid model by incorporating the APSIM model outputs and growth stage-specific ECEs indicators (i.e. frost, drought and heat stress) into the Random Forest (RF) model, with the multiple linear regression (MLR) model as a benchmark. The results showed that the APSIM + RF hybrid model could explain 81% of the observed yield variations in the New South Wales wheat belt of south-eastern Australia, which had a 33% improvement in modelling accuracy compared to the APSIM model alone and 19% improvement compared to the APSIM + MLR hybrid model. Drought events during the grain-filling and vegetative stages and heat events immediately prior to anthesis were identified as the three most serious ECEs causing yield losses. We then compared the APSIM + RF hybrid model with the APSIM model to estimate the effects of future climate change on wheat yield. It was interesting to find that future yield projected from single APSIM model might have a 1–10% overestimation compared to the APSIM + RF hybrid model. The APSIM + RF hybrid model indicated that we were underestimating the effects of climate change and future yield might be lower than predicted using single APSIM informed modelling due to lack of adequately accounting for ECEs-induced yield losses. Increasing heat events around anthesis and grain-filling periods were identified to be major factors causing yield losses in the future. Therefore, we conclude that including the effects of ECEs on crop yield is necessary to accurately assess climate change impacts. We expect our proposed hybrid-modelling approach can be applied to other regions and crops and offer new insights of the effects of ECEs on crop yield."
"Landslides-oriented urban disaster resilience assessment - A case study in ShenZhen, China","With the increasing expansion of cities associated with rapid urbanization, the ecological environment is being severely damaged, exposing cities to frequent extreme weather events. Urban ecological ecosystems are under great threat. Research on urban disaster resilience is conducive to a better understanding of disaster prevention and mitigation capacity, and provides valuable references for resilient city construction. In this study, a typical city under rapid urbanization in China - Shenzhen - was chosen as the research area, including the city's 57 sub-districts. Urban disaster resilience to rainfall-induced landslides was conceptually framed into the dimensions of physical resilience and social resilience. Support vector machine (SVM) was applied to evaluate the physical resilience and a Delphi-analytic hierarchy process (Delphi-AHP) model was used to assess social resilience on a sub-district scale in 2016. The results show that the physical resilience and social resilience of Shenzhen demonstrate obvious spatial concentration trends. Areas with low physical resilience were located in sub-districts of Dapeng New District with intense rainfall and complex topography, as well as those in Guangming New District with lateritic red earth derived from arenaceous shale. Areas with low social resilience were mainly located in eastern Shenzhen, including sub-districts in Longgang District and Dapeng New District, with undeveloped economy, inadequate infrastructures and many vulnerable people. All sub-districts in the three districts of Pingshan New District, Dapeng New District and Guangming New District need attention because of their low comprehensive resilience. Comparison of the physical resilience and social resilience indicated that the performance of physical resilience was significantly better than that of social resilience; only 26% of the sub-districts of Shenzhen had a higher level of social resilience than of physical resilience. Therefore, the government should strengthen urban management of social services and physical infrastructure provision to improve social resilience to cope with urban disasters."
Assessment of urban flood susceptibility using semi-supervised machine learning model,"In order to identify flood-prone areas with limited flood inventories, a semi-supervised machine learning model—the weakly labeled support vector machine (WELLSVM)—is used to assess urban flood susceptibility in this study. A spatial database is collected from metropolitan areas in Beijing, including flood inventories from 2004 to 2014 and nine metrological, geographical, and anthropogenic explanatory factors. Urban flood susceptibility is mapped and compared using logistic regression, artificial neural networks, and a support vector machine. Model performances are evaluated using four evaluation indices (accuracy, precision, recall, and F-score) as well as the receiver operating characteristic curve. The results show that WELLSVM can better utilize the spatial information (unlabeled data), and it outperforms all comparison models. The high-quality WELLSVM flood susceptibility map is thus applicable to efficient urban flood management."
5D World Map System for Disaster-Resilience Monitoring from Global to Local: Environmental AI System for Leading SDG 9 and 11,"This paper presents a 5D World Map System's application for disasterresilience monitoring as ""Environmental AI System"" of each player's implementation of United Nation's SDG 9 and DGS 11 from global-level to regional-level, country-level, sub-regional-level and city-level. In Asia-Pacific, disaster risk is outpacing disaster resilience. The gap between risk and resiliencebuilding is growing in those countries with the least capacity to prepare for and respond to disasters. Using the Sensing-Processing-Actuation (SPA) functions of 5D World Map System, a disaster risk analysis can be conducted in multiple contexts, including regional, national, and sub-national. At the regional, national and subnational levels, the analysis will focus on identifying disaster risk hotspots through incorporating existing multi-hazard disaster risk and socio-economic risk information. The system will further be used to assess future risks through integration of global climate scenarios downscaled to the region as well as countries. This paper presents the design of two new actuation functions of 5D World Map System: (1) Short-term warning with prediction and push alert and (2) Long-term warning with context-dependent multidimensional visualization, and examines the applicability of these functions by indicating that (1) will support both resident and those who are working at the operational level by being customized to disaster risk analysis for each target region/country/area, and (2) assist both policy-makers and sectoral ministries in target countries to use the analysis for evidence-based policy formulation, planning and investment towards building disaster-resilient society. © 2020 The authors and IOS Press. All rights reserved."
"Combining Participatory Mapping, Cloud Computing and Machine Learning for Mapping Climate Induced Landslide Susceptibility in Lembeh Island, North Sulawesi","This study explored the use of participatory mapping and several machine learning algorithms (Naïve Bayes, GMO Maxent, SVM, CART, and Random Forest) to map climate induced landslide susceptibility in Lembeh Island, North Sulawesi, based on Earth Observation data available in Google Earth Engine. Participatory mapping on landslide incidents were conducted in three villages, i.e., Kareko, Pintu Kota, and Pasir Panjang. Data used include digital elevation model from SRTM, multispectral imageries from Sentinel 2, and precipitation from CHIRPS. Terrain modelling was done to DEM to come up with elevation, slope, curvature, and aspect. A cloud free mosaic of Sentinel Images was created using the median reducer and then NDVI was calculated. Precipitation data from CHIRPS was sampled and interpolated using kriging and reduced to maximum and mean. Each algorithm was trained using 70% participatory mapping data and then the prediction was tested for accuracy using the last 30%. Results showed that Random Forest, SVM, CART, and GMO Maxent gave 0.98 testing accuracy and Naïve Bayes only 0.90. The map showed that due to the terrain condition, Lembeh Island is prone to Landslide and even though previously BNPB already provide a landslide hazard risk map, there were many areas not included on that map. Therefore, the map could become an input for BNPB and the Bitung City for developing a mitigation and adaptation strategy. Machine learning and cloud computing along with participatory mapping could also complement mechanistic or multi-criteria analysis using GIS model for landslide susceptibility mapping. © Published under licence by IOP Publishing Ltd."
Learning about climate change uncertainty enables flexible water infrastructure planning,"Water resources planning requires decision-making about infrastructure development under uncertainty in future regional climate conditions. However, uncertainty in climate change projections will evolve over the 100-year lifetime of a dam as new climate observations become available. Flexible strategies in which infrastructure is proactively designed to be changed in the future have the potential to meet water supply needs without expensive over-building. Evaluating tradeoffs between flexible and traditional static planning approaches requires extension of current paradigms for planning under climate change uncertainty which do not assess opportunities to reduce uncertainty in the future. We develop a new planning framework that assesses the potential to learn about regional climate change over time and therefore evaluates the appropriateness of flexible approaches today. We demonstrate it on a reservoir planning problem in Mombasa, Kenya. This approach identifies opportunities to reliably use incremental approaches, enabling adaptation investments to reach more vulnerable communities with fewer resources. © 2019, The Author(s)."
Structuralizing disaster-scene data through auto-captioning,"Disaster-scene images documenting the magnitude and effects of natural disasters nowadays can be easily collected through crowdsourcing aided by mobile technologies (e.g., smartphones or drones). One challenging issue that confronts the first-responders who desire the use of such data is the non-structured nature of these crowdsourced images. Among other techniques, one natural way is to structuralize disaster-scene images through captioning. Through captioning, their imagery contents are augmented by descriptive captions that further enable more effective search and query (S&Q). This work presents a preliminary test by exploiting an end-to-end deep learning framework with a linked CNN-LSTM architecture. Demonstration of the results and quantitative evaluation are presented that showcase the validity of the proposed concept. © 2019 Association for Computing Machinery."
Towards an integrated and realtime wayfinding framework for flood events,"City planners can encounter severe challenges during natural disasters. Flooding, for example, is considered as the number one cause of infrastructure damage across the world. Flooding can have a significant impact on personal property, commercial assets, and essential infrastructure, including power and gas delivery, and transportation. This paper focuses on the effects of flooding on transportation systems in the State of Iowa under a variety of flood scenarios, including 50, 100, 200, and 500-year return probabilities. We explore the impacts of flooding from institutional support (e.g., services including police, fire, and EMS) and general population (i.e., individuals distributed across cities) perspectives. Graph-theoretic methods are used in this study to determine the effects of flooding on road networks due to potential removal of paths that were once viable. This paper presents preliminary research into flood impacts on road infrastructure in Iowa and the development of an integrated real-time framework for analyzing those impacts. In future work, we plan to extend the framework developed in this study to provide a generalized decision-support system for cities and individuals. The framework will be open so city planners will be able explore”what if” flooding scenarios to find vulnerable areas and populations in their jurisdiction. These areas can be made more resilient to flooding effects by increasing the elevation of important roads, changing flow patterns, or increasing the height of bridges. © 2019 Copyright held by the owner/author(s). Publication rights licensed to ACM."
Evaluating Resilience-Centered development interventions with remote sensing,"Natural disasters are projected to increase in number and severity, in part due to climate change. At the same time a growing number of disaster risk reduction (DRR) and climate change adaptation measures are being implemented by governmental and non-governmental organizations, and substantial post-disaster donations are frequently pledged. At the same time there has been increasing demand for transparency and accountability, and thus evidence of those measures having a positive effect. We hypothesized that resilience-enhancing interventions should result in less damage during a hazard event, or at least quicker recovery. In this study we assessed recovery over a 3 year period of seven municipalities in the central Philippines devastated by Typhoon Haiyan in 2013. We used very high resolution optical images ( < 1 m), and created detailed land cover and land use maps for four epochs before and after the event, using a machine learning approach with extreme gradient boosting. The spatially and temporally highly variable recovery maps were then statistically related to detailed questionnaire data acquired by DEval in 2012 and 2016, whose principal aim was to assess the impact of a 10 year land-planning intervention program by the German agency for technical cooperation (GIZ). The survey data allowed very detailed insights into DRR-related perspectives, motivations and drivers of the affected population. To some extent they also helped to overcome the principal limitation of remote sensing, which can effectively describe but not explain the reasons for differential recovery. However, while a number of causal links between intervention parameters and reconstruction was found, the common notion that a resilient community should recover better and more quickly could not be confirmed. The study also revealed a number of methodological limitations, such as the high cost for commercial image data not matching the spatially extensive but also detailed scale of field evaluations, the remote sensing analysis likely overestimating damage and thus providing incorrect recovery metrics, and image data catalogues especially for more remote communities often being incomplete. Nevertheless, the study provides a valuable proof of concept for the synergies resulting from an integration of socio-economic survey data and remote sensing imagery for recovery assessment. © 2019 by the authors."
Survivable deployments of optical sensor networks against multiple failures and disasters: A survey,"Optical sensing that integrates communication and sensing functions is playing a more and more important role in both military and civil applications. Incorporating optical sensing and optical communication, optical sensor networks (OSNs) that undertake the task of high-speed and large-capacity applications and sensing data transmissions have become an important communication infrastructure. However, multiple failures and disasters in OSNs can cause serious sensing provisioning problems. To ensure uninterrupted sensing data transmission, survivability has always been an important research emphasis. This paper focuses on the survivable deployment of OSNs against multiple failures and disasters. We first review and evaluate the existing survivability technologies developed for or applied to OSNs, such as fiber bus protection, self-healing architecture, and 1 + 1 protection. We then elaborate on the disaster-resilient survivability requirement of OSNs. Moreover, we propose a new k-node (edge) sensing connectivity concept, which ensures the connectivity between sensing data and users. Based on k-node (edge) sensing connectivity, the disaster-resilient survivability technologies are developed. The key technologies necessary to implement k-node (edge) sensing connectivity are also elaborated. Recently, artificial intelligence (AI) has developed rapidly. It can be used to improve the survivability of OSNs. This paper details potential development directions of survivability technologies of optical sensing in OSNs employing AI. © 2019 by the authors. Licensee MDPI, Basel, Switzerland."
European strategies for adaptation to climate change with the Mayors adapt initiative by self-organizing maps,"The European Union (EU) has assigned municipal governments a key role in the transformations needed to achieve its climate and energy objectives. One of the main initiatives of the EU has been the ""The Covenant of Mayors"", launched in 2008, with impacts beyond Europe due to integration with the ""Global Covenant of Mayors for Climate and Energy"". This research focuses on local measures to adapt to climate change, verifying their differences between themselves, and aims to identify and characterize patterns in the different adaptation strategies examined. Further aims are (i) the collection of good practices, framed in the Mayors Adapt initiative, managing multidimensional data from the context and from its adaptation proposals; (ii) the classification of strategies in profiles and patterns using artificial neural networks based on the previous variables; (iii) the characterization and comparison of such profiles. The results substantiate the existence of several well-differentiated approaches, connected with their geographical context, vulnerability and politics. These results provide valuable information for its interpretation and for the planning of climate change adaptation actions, highlighting the value of the creation of networks of institutional collaboration targeted at each strategic framework. © 2019 by the authors."
Quantifying household resilience with high frequency data: Temporal dynamics and methodological options,"Resilience as a metric is of growing interest to development researchers and practitioners, particularly for those whose work concerns the effects of climate change, conflict and epidemics. The growing need for resilience measurements motivates this research, measurements that reflect the complex, dynamic features of welfare among populations living in shock-prone contexts. It presents insights from three measurement approaches to explore the dynamic, intra-annual effects of shocks on household well-being, mediated by household characteristics; one based on shock persistence, one based on the stochastic distribution of well-being, and one driven by machine learning algorithms and based on predictive power. The insights gained from the comparison of measurement approaches offer a fuller understanding of the factors driving resilience than any single approach on its own. The paper harnesses a novel data-set from the ‘Measuring Indicators for Resilience Analysis’ project, which, each month, tracks shocks and food security indicators for one year in a highly food insecure population in Malawi. Across approaches, our study consistently finds that shocks and food insecurity are very persistent, and that households living in the flood plains are more resilient. When focusing on specific shocks such as illness, the gender of the household head matters as-well. A broader search for predictors of food insecurity using LASSO and Random Forest algorithms uncovers other characteristics that affect resilience, such as the distance to drinking-water. The paper demonstrates how multiple complementary approaches can identify different but overlapping factors related to resilience, painting a fuller, richer picture. It also demonstrates the empirical benefits derived from using high-frequency data sets in the study of resilience. © 2019"
"An open risk index with learning indicators from OSM-tags, developed by machine learning and trained with the WorldRiskIndex","While climate change is already a real issue in many parts of the world, it is even more threatening the well-being of future generations. The SDG 1.5 explicitly aims to reduce the vulnerability and exposure to climate related hazards by 2030. TheWorld Risk Index (WRI) is one well-respected approach in profiling countries risk to natural hazard. To effectively monitor development and detect decision points on the climate resilience pathway, data of high resolution in space and time about the world's countries is of urgent importance. The World Risk Index will guide the supervised learning part resulting in an indicator set derived from OpenStreetMap (OSM) tags, establishing on one hand an open risk index and adding deep explanatory power to its components by a qualitative discussion of the OSM themes. The second part explores with unsupervised algorithms the inherent characteristic of country groups classified by the open risk index and deduces common patterns of socio-economic vulnerability. Hence, the inherent challenge of this work is to substitute existing static indicators with new dynamic indicators, not only substituting them but also painting a more detailed picture. Moreover, new data sources still questioned often by their reliability compared to World Bank or census data, and therefore its opportunities are neglected instead of critically exploring the potential. This unique combination is not done yet and bares huge potential moreover united with the open source geo community to contribute a little piece of the puzzle for achieving the SDG 1.5. © 2019. CC BY 4.0 License."
Development of geospatial techniques for natural hazard risk assessment in Thailand,"In order to mitigate environmental risk in Thailand it is essential to understand where and when specific geographic areas will be exposed to individual and multiple natural hazards. However, existing national scale approaches to natural hazard risk assessment are poorly adapted to deal with multiple hazards where significant uncertainties are associated with input variables and prior knowledge of the spatiotemporal nature of hazards is limited. To overcome these limitations, a geospatial approach has been developed that integrates machine learning within a GIS environment. Four hazards were investigated by Naïve Bayes while multiple hazards and their causalities were analysed via a Bayesian Network. Geospatial and Earth observation data representing past hazard events and their trigger variables were analysed to derive the probability of a hazard. Results revealed that lowland areas covering 22,868 and 139,193 km2, or 5% and 29% of total lowland areas were at-risk at a 90% probability-level of floods in rainy-seasons and droughts in the summer. High mountains and the plateaus were exposed to landslides over 90% probability in rainy, and forest fires in summer with over 60% probability, covering 37,727 and 40,069 km2, respectively. Within the Bayesian Network four relations of multiple hazards were investigated. At a 90% significance level approximately 190,250 km2 was at risk from a combination of forest fires and droughts. At a 80% or greater probability, 161,450, 120,027, and 102,628 km2 of land were at risk from a combination of 1) floods and landslides, 2) forest fires, floods, and landslides, and 3) all four hazards, respectively. The results were then used to produce the first fine-spatial scale multi-hazard assessment to support national policies on risk mitigation. © 2019 International Society for Photogrammetry and Remote Sensing."
Decision making on disaster management in agriculture with sentinel applications,"Climate change and increase of extreme weather events, besides the numerous consequences, affect significantly and put in risk the agriculture sectors. Natural disasters, such as floods and wildfires, are responsible for a great loss in agriculture production. National governments together with international bodies make an important effort to cooperate towards the response and resilience when a disaster occurs. In this frame the European Earth Observation Programme-Copernicus provides a series of observation data, in-situ measurements and services related, amongst others, to different types of disasters. Concerning the availability of this big volume of observation data, the aim of DiAS (Disaster and Agriculture Sentinel Applications) project is to revise the existing knowledge on remote sensing methods for mapping the extent of natural and/or man-made disaster over agricultural areas and propose improvements. The developed methodology will be implemented in a Decision Support System (DSS), which will be freely available and easy-to-use by non-experts. In this paper, the developed methodology focuses on mapping floods over agricultural areas. Sentinel-1 and Sentinel-2 imagery are used as input information for the comparison analysis before and after the event. The reference for results' evaluation is the corresponding information delivered by Copernicus Emergency Management Service (EMS). Although, the evaluation results are in good agreement when they could be used, a reference of higher accuracy is needed in order to estimate accurately the quality of the output products. © 2019 International Society for Photogrammetry and Remote Sensing."
Machine learning based energy management system for grid disaster mitigation,"The recent increase in infiltration of distributed resources has challenged the traditional operation of power systems. Simultaneously, devastating effects of recent natural disasters have questioned the resilience of power infrastructure for an electricity dependent community. In this study, a solution has been presented in the form of a resilient smart grid network which utilises distributed energy resources (DERs) and machine learning (ML) algorithms to improve the power availability during disastrous events. In addition to power electronics with load categorisation features, the presented system utilises ML tools to use the information from neighbouring units and external sources to make complicated logical decisions directed towards providing power to critical loads at all times. Furthermore, the provided model encourages consideration of ML tools as a part of smart grid design process together with power electronics and controls, rather than as an additional feature. © 2019 Institution of Engineering and Technology. All rights reserved."
The effects of climate extremes on global agricultural yields,"Climate extremes, such as droughts or heat waves, can lead to harvest failures and threaten the livelihoods of agricultural producers and the food security of communities worldwide. Improving our understanding of their impacts on crop yields is crucial to enhance the resilience of the global food system. This study analyses, to our knowledge for the first time, the impacts of climate extremes on yield anomalies of maize, soybeans, rice and spring wheat at the global scale using sub-national yield data and applying a machine-learning algorithm. We find that growing season climate factors - including mean climate as well as climate extremes - explain 20%-49% of the variance of yield anomalies (the range describes the differences between crop types), with 18%-43% of the explained variance attributable to climate extremes, depending on crop type. Temperature-related extremes show a stronger association with yield anomalies than precipitation-related factors, while irrigation partly mitigates negative effects of high temperature extremes. We developed a composite indicator to identify hotspot regions that are critical for global production and particularly susceptible to the effects of climate extremes. These regions include North America for maize, spring wheat and soy production, Asia in the case of maize and rice production as well as Europe for spring wheat production. Our study highlights the importance of considering climate extremes for agricultural predictions and adaptation planning and provides an overview of critical regions that are most susceptible to variations in growing season climate and climate extremes. © 2019 The Author(s). Published by IOP Publishing Ltd."
Use of artificial intelligence to improve resilience and preparedness against adverse flood events,"The main focus of this paper is the novel use of Artificial Intelligence (AI) in natural disaster, more specifically flooding, to improve flood resilience and preparedness. Different types of flood have varying consequences and are followed by a specific pattern. For example, a flash flood can be a result of snow or ice melt and can occur in specific geographic places and certain season. The motivation behind this research has been raised from the Building Resilience into Risk Management (BRIM) project, looking at resilience in water systems. This research uses the application of the state-of-the-art techniques i.e., AI, more specifically Machin Learning (ML) approaches on big data, collected from previous flood events to learn from the past to extract patterns and information and understand flood behaviours in order to improve resilience, prevent damage, and save lives. In this paper, various ML models have been developed and evaluated for classifying floods, i.e., flash flood, lakeshore flood, etc. using current information i.e., weather forecast in different locations. The analytical results show that the Random Forest technique provides the highest accuracy of classification, followed by J48 decision tree and Lazy methods. The classification results can lead to better decision-making on what measures can be taken for prevention and preparedness and thus improve flood resilience. © 2019 by the authors."
Frontiers in data analytics for adaptation research: Topic modeling,"Rapid growth over the past two decades in digitized textual information represents untapped potential for methodological innovations in the adaptation governance literature that draw on machine learning approaches already being applied in other areas of computational social sciences. This Focus Article explores the potential for text mining techniques, specifically topic modeling, to leverage this data for large-scale analysis of the content of adaptation policy documents. We provide an overview of the assumptions and procedures that underlie the use of topic modeling, and discuss key areas in the adaptation governance literature where topic modeling could provide valuable insights. We demonstrate the diversity of potential applications for topic modeling with two examples that examine: (a) how adaptation is being talked about by political leaders in United Nations Framework Convention on Climate Change; and (b) how adaptation is being discussed by decision-makers and public administrators in Canadian municipalities using documents collected from 25 city council archives. This article is categorized under: Vulnerability and Adaptation to Climate Change > Institutions for Adaptation. © 2019 Wiley Periodicals, Inc."
Effectiveness assessment of risk reduction measures at coastal areas using a decision support system: Findings from Emma storm,"Storms impact coastal areas often causing damages and losses at occupied areas. On a scenario of increasing human occupation at coastal zones and under climate change conditions (including sea level rise and increasing frequency of extreme sea levels), the consequences of storms are expected to be amplified if no adaptation or further management actions are implemented. The selection of the best possible coastal management measures, considering both costs and effectiveness, will be mandatory in the future, in order to optimise resources. This work analyses the performance of risk reduction measures (beach nourishment and receptors - house and infrastructures - removal), using a decision support system comprised by a morphodynamic numerical model (XBeach) and a Bayesian network based on the source-pathway-receptor concept. The effectiveness of the risk reduction measures is then assessed by a simple index expressing the consequences to the receptors. The approach was tested at Faro Beach by evaluating its performance for a particular storm, Emma (Feb/March 2018), which fiercely impacted the southern coast of Portugal. The output results from the modelling were compared to field observations of the actual damages caused by the storm. The combined use of both measures or the solely use of the nourishment would avoid almost all observed impacts from this storm. The work is pioneer on demonstrating the use of a decision support system for coastal regions validated against observed impacts for a high-energy storm event. The methodology and the proposed index are adaptable to any sandy coastal region and can be used to test (and improve) management options at a broad number of coastal areas worldwide, minimizing implementation costs and reducing the risk to the occupation and to the people. © 2018 Elsevier B.V."
Towards Next Generation Knowledge Graphs for Disaster Management,"Timely access to information of critical resources is the fundamental requirement for the disaster management domain. Existing information systems to support the disaster management services lack interoperability and have several challenges to efficiently access heterogeneous information, especially open data. Such challenges include heterogeneity of data sources and formats (e.g., a hospital resource entity in Data. Gov versus OpenStreetMap), inconsistency of vocabularies (e.g., an entity type in Data.Gov schema versus OpenStreetMap schema), and incompleteness of information in a single source (e.g., lack of all relevant metadata for a hospital resource entity in Data. Gov). Knowledge graphs facilitate in addressing these challenges. They enable semantic computing applications to timely access relevant information about a critical resource across diverse data sources with both human and machine-understandable interpretations. In this paper, we will illustrate the design of a Disaster Knowledge Graph (DisasterKG) based system for querying critical resources and showcase how such interoperable information access could improve decision making throughout disaster management for preparedness, response, and recovery. On the flip side, our experience shows that such an approach may not be efficient by itself and cost-effective as still the considerable human effort is required for semantic information integration. Towards addressing this, we consider the Deep Learning based KG embedding approach as a potential alternative and argue for combining this approach with the traditional KG construction approach in complementary ways to get the best of both worlds. © 2019 IEEE."
Geographic Information Systems (GIS) Image Analysis for Prioritizing Power System Restoration,"When natural disasters such as a hurricane or earthquake occur, it can result in considerable damage to the electricity delivery infrastructure. Different levels of damage will be experienced in different areas and neighborhoods. Restoration of the electricity system is critical for the population to be able to resume their activities. This paper describes how the process of power system restoration can be improved significantly by using Geographic Information System (GIS) technology and image processing methods to prioritize relief efforts. We develop a method to analyze satellite images before and after the destruction using an edge-detection and neural network method. A set of indicators of the level of damage inflicted on the power infrastructure is utilized in combination with known locations and type of critical loads such as hospitals, to develop restoration prioritization schemes. We then utilize deep learning techniques to analyze the prioritized areas to identify elements of the power system infrastructure directly affected by the disaster. © 2018 IEEE."
